SHIPMENT_ID,PO_NUMBER,ORIGIN_PORT,DESTINATION,CARRIER_SCAC,TRANSPORT_MODE,SHIP_DATE,ETA_DATE,ACTUAL_ARRIVAL_DATE,CONTAINER_NUMBER,GROSS_WEIGHT,WEIGHT_UOM,FREIGHT_COST,FREIGHT_CURRENCY,INCOTERMS,SHIPMENT_STATUS,HS_CODE
SHP-210916,4500087049,KRPUS,Berlin DC Bldg A,FDXG,TRUCK,30-JAN-25,05-FEB-25,09-FEB-25,EGHU1169467,"8,531 lb",LB,"2,200.00",USD,DDP,DELIVERED,851770
SHP-210917,,JPNGO,MER-DC-MX-01,MAEU,RAIL,03-FEB-25,10-FEB-25,N/A,EGHU1169467,"17,840 kg",KG,"16,300.00",USD,DAP,IN_TRANSIT,853400
SHP-210918,,CNXMN,MER-DC-NL-01,MAEU,OCEAN,07-FEB-25,06-MAR-25,N/A,ONEU1169835,"9,440 kg",KG,"15,000.00",CNY,FOB,IN_TRANSIT,847330
SHP-210919,,TWTPE,MER-DC-US-06,CMDU,OCEAN,11-FEB-25,11-MAR-25,N/A,ONEU1169835,"9,550 kg",KG,"3,700.00",EUR,FCA,EXCEPTION,847330
SHP-210920,4500087332,CNSHA,MER-DC-JP-01,HLCU,OCEAN,15-FEB-25,16-MAR-25,15-MAR-25,MSKU1170202,"17,174 lb",LB,"10,000.00",USD,CIF,DELIVERED,847330
SHP-210921,4500087398,CNYTN,MER-3PL-PL-02,HLCU,AIR,19-FEB-25,24-FEB-25,24-FEB-25,MSKU1170202,"19,130 kg",KG,"19,000.00",EUR,CIF,DELIVERED,852990
SHP-210922,4500087459,TWKHH,MER-DC-US-04,MAEU,TRUCK,23-FEB-25,01-MAR-25,02-MAR-25,MAEU1170570,"8,240 kg",KG,"10,300.00",USD,DDP,DELIVERED,850760
SHP-210923,4500087521,VNSGN,MER-DC-CN-01,CMDU,RAIL,27-FEB-25,06-MAR-25,08-MAR-25,MAEU1170570,"9,942 lb",LB,"22,700.00",USD,DAP,DELIVERED,847330
SHP-210924,4500087593,KRPUS,MER-DC-SG-01,ONEY,OCEAN,03-MAR-25,30-MAR-25,02-APR-25,EGHU1170940,"10,450 kg",KG,"17,500.00",USD,FOB,DELIVERED,847330
SHP-210925,4500087669,JPNGO,MER-DC-US-02,EGLV,OCEAN,19-AUG-24,16-SEP-24,20-SEP-24,EGHU1170940,"30,203 lb",LB,"17,300.00",EUR,FCA,DELIVERED,852990
SHP-210926,4500087740,CNXMN,MER-DC-NL-01,CMDU,OCEAN,11-MAR-25,09-APR-25,14-APR-25,ONEU1171318,"7,380 kg",KG,"14,800.00",USD,EXW,DELIVERED,847330
SHP-210927,,TWTPE,MER-DC-GB-01,EGLV,AIR,15-MAR-25,20-MAR-25,N/A,ONEU1171318,"7,870 kg",KG,"22,600.00",USD,CIF,IN_TRANSIT,392690
SHP-210928,,CNSHA,MER-3PL-MY-03,ONEY,TRUCK,19-MAR-25,25-MAR-25,N/A,MSKU1171683,"1,620 kg",KG,"23,200.00",EUR,DDP,IN_TRANSIT,853400
SHP-210929,,CNYTN,MER-DC-US-05,MAEU,RAIL,23-MAR-25,30-MAR-25,N/A,MSKU1171683,"24,140 lb",LB,"23,100.00",EUR,DAP,EXCEPTION,392690
SHP-210930,4500087990,TWKHH,MER-DC-CN-02,FDXG,OCEAN,27-MAR-25,23-APR-25,23-APR-25,MAEU1172059,960 kg,KG,"17,400.00",CNY,FOB,DELIVERED,392690
SHP-210931,4500088061,VNSGN,MER-3PL-US-01,HLCU,OCEAN,31-MAR-25,28-APR-25,29-APR-25,MAEU1172059,"10,940 kg",KG,"21,200.00",CNY,FCA,DELIVERED,852990
SHP-210932,4500088116,KRPUS,MER-DC-US-03,EGLV,OCEAN,04-APR-25,03-MAY-25,05-MAY-25,EGHU1172429,"4,210 lb",LB,"9,400.00",CNY,EXW,DELIVERED,847330
SHP-210933,4500088188,JPNGO,MER-DC-DE-01,CMDU,AIR,08-APR-25,13-APR-25,16-APR-25,EGHU1172429,"7,360 kg",KG,"5,500.00",USD,CIF,DELIVERED,851770
SHP-210934,4500088256,CNXMN,MER-DC-MX-01,FDXG,TRUCK,12-APR-25,18-APR-25,22-APR-25,ONEU1172799,"25,705 lb",LB,"2,900.00",CNY,DDP,DELIVERED,853400
SHP-210935,4500088321,TWTPE,MER-DC-NL-01,ONEY,RAIL,16-APR-25,23-APR-25,28-APR-25,ONEU1172799,"11,530 kg",KG,"16,600.00",EUR,DAP,DELIVERED,847330
SHP-210936,4500088395,CNSHA,MER-DC-US-06,ONEY,OCEAN,20-APR-25,17-MAY-25,14-MAY-25,MSKU1173161,"16,290 kg",KG,"19,600.00",EUR,FOB,DELIVERED,852990
SHP-210937,,CNYTN,MER-DC-JP-01,CMDU,OCEAN,24-APR-25,22-MAY-25,N/A,MSKU1173161,"7,920 kg",KG,"21,200.00",USD,FCA,IN_TRANSIT,847330
SHP-210938,,TWKHH,MER-3PL-PL-02,EGLV,OCEAN,28-APR-25,27-MAY-25,N/A,MAEU1173538,"37,037 lb",LB,"12,100.00",USD,EXW,IN_TRANSIT,850760
SHP-210939,,VNSGN,MER-DC-US-04,EGLV,AIR,02-MAY-25,07-MAY-25,N/A,MAEU1173538,"13,860 kg",KG,"8,700.00",USD,CIF,EXCEPTION,850760
SHP-210940,4500088654,KRPUS,Shanghai DC,CMDU,TRUCK,06-MAY-25,12-MAY-25,13-MAY-25,EGHU1173908,"3,960 kg",KG,"14,800.00",EUR,DAP,DELIVERED,852990
SHP-210941,4500088716,JPNGO,MER-DC-SG-01,FDXG,RAIL,10-MAY-25,17-MAY-25,19-MAY-25,EGHU1173908,"6,966 lb",LB,"1,200.00",USD,DAP,DELIVERED,853400
SHP-210942,4500088778,CNXMN,MER-DC-US-02,HLCU,OCEAN,14-MAY-25,10-JUN-25,13-JUN-25,ONEU1174277,"19,390 kg",KG,900.00,EUR,FOB,DELIVERED,847330
SHP-210943,4500088843,TWTPE,MER-DC-NL-01,EGLV,OCEAN,18-MAY-25,15-JUN-25,19-JUN-25,ONEU1174277,"33,708 lb",LB,"15,100.00",EUR,FCA,DELIVERED,851770
SHP-210944,4500088899,CNSHA,MER-DC-GB-01,EGLV,OCEAN,22-MAY-25,20-JUN-25,25-JUN-25,MSKU1174640,"6,870 kg",KG,"19,400.00",USD,EXW,DELIVERED,847330
SHP-210945,4500088968,CNYTN,MER-3PL-MY-03,HLCU,AIR,26-MAY-25,31-MAY-25,28-MAY-25,MSKU1174640,"9,430 kg",KG,"21,600.00",USD,CIF,DELIVERED,853400
SHP-210946,4500089034,TWKHH,MER-DC-US-05,MAEU,TRUCK,30-MAY-25,05-JUN-25,03-JUN-25,MAEU1175016,"10,090 kg",KG,800.00,USD,DDP,DELIVERED,851770
SHP-210947,,VNSGN,MER-DC-CN-02,EGLV,RAIL,03-JUN-25,10-JUN-25,N/A,MAEU1175016,"29,718 lb",LB,"11,000.00",EUR,DAP,IN_TRANSIT,852990
SHP-210948,,KRPUS,MER-3PL-US-01,FDXG,OCEAN,07-JUN-25,04-JUL-25,N/A,EGHU1175388,"8,770 kg",KG,"19,000.00",CNY,FOB,IN_TRANSIT,847330
SHP-210949,,JPNGO,MER-DC-US-03,HLCU,OCEAN,11-JUN-25,09-JUL-25,N/A,EGHU1175388,"5,120 kg",KG,"21,900.00",USD,FCA,EXCEPTION,392690
SHP-210950,4500089276,CNXMN,MER-DC-DE-01,EGLV,OCEAN,15-JUN-25,14-JUL-25,16-JUL-25,ONEU1175756,"6,305 lb",LB,"3,700.00",CNY,EXW,DELIVERED,847330
SHP-210951,4500089353,TWTPE,MER-DC-MX-01,CMDU,AIR,19-JUN-25,24-JUN-25,27-JUN-25,ONEU1175756,"6,830 kg",KG,"2,700.00",USD,CIF,DELIVERED,847330
SHP-210952,4500089419,CNSHA,MER-DC-NL-01,MAEU,TRUCK,23-JUN-25,29-JUN-25,03-JUL-25,MSKU1176129,"28,329 lb",LB,"13,000.00",CNY,DDP,DELIVERED,852990
SHP-210953,4500089486,CNYTN,MER-DC-US-06,HLCU,RAIL,27-JUN-25,04-JUL-25,09-JUL-25,MSKU1176129,"15,660 kg",KG,"15,800.00",EUR,DAP,DELIVERED,851770
SHP-210954,4500089546,TWKHH,MER-DC-JP-01,CMDU,OCEAN,01-JUL-25,28-JUL-25,25-JUL-25,MAEU1176497,"6,590 kg",KG,"15,500.00",USD,FOB,DELIVERED,851770
SHP-210955,4500089615,VNSGN,MER-3PL-PL-02,HLCU,OCEAN,05-JUL-25,02-AUG-25,31-JUL-25,MAEU1176497,"2,580 kg",KG,"4,500.00",USD,FCA,DELIVERED,392690
SHP-210956,4500089684,KRPUS,MER-DC-US-04,ONEY,OCEAN,09-JUL-25,07-AUG-25,06-AUG-25,EGHU1176867,"30,489 lb",LB,"1,600.00",USD,EXW,DELIVERED,851770
SHP-210957,4500900957,JPNGO,MER-DC-CN-01,MAEU,AIR,13-JUL-25,18-JUL-25,N/A,EGHU1176867,"6,940 kg",KG,"18,500.00",USD,CIF,IN_TRANSIT,853400
SHP-210958,,CNXMN,MER-DC-SG-01,FDXG,TRUCK,17-JUL-25,23-JUL-25,N/A,ONEU1177234,"12,150 kg",KG,"18,100.00",CNY,DDP,IN_TRANSIT,851770
SHP-210959,,TWTPE,MER-DC-US-02,CMDU,RAIL,21-JUL-25,28-JUL-25,N/A,ONEU1177234,"39,198 lb",LB,"12,100.00",EUR,DAP,EXCEPTION,850760
SHP-210960,4500089933,CNSHA,MER-DC-NL-01,MAEU,OCEAN,25-JUL-25,21-AUG-25,24-AUG-25,MSKU1177608,"10,450 kg",KG,"23,700.00",EUR,FCA,DELIVERED,847330
SHP-210961,4500099950,CNYTN,MER-DC-GB-01,ONEY,OCEAN,29-JUL-25,26-AUG-25,30-AUG-25,MSKU1177608,"10,097 lb",LB,"16,200.00",USD,FCA,DELIVERED,847330
SHP-210962,4500087062,TWKHH,MER-3PL-MY-03,EGLV,OCEAN,19-DEC-24,17-JAN-25,22-JAN-25,MAEU1177976,"16,220 kg",KG,"15,300.00",EUR,EXW,DELIVERED,853400
SHP-210963,4500087137,VNSGN,MER-DC-US-05,CMDU,AIR,06-AUG-25,11-AUG-25,08-AUG-25,MAEU1177976,"4,120 kg",KG,"7,500.00",USD,CIF,DELIVERED,853400
SHP-210964,4500087209,KRPUS,MER-DC-CN-02,MAEU,TRUCK,10-AUG-25,16-AUG-25,14-AUG-25,EGHU1178345,"17,590 kg",KG,"6,400.00",EUR,DDP,DELIVERED,850760
SHP-210965,4500087279,JPNGO,MER-3PL-US-01,EGLV,RAIL,14-AUG-25,21-AUG-25,20-AUG-25,EGHU1178345,"21,825 lb",LB,"2,300.00",EUR,DAP,DELIVERED,850760
SHP-210966,4500087350,CNXMN,MER-DC-US-03,EGLV,OCEAN,18-AUG-25,14-SEP-25,14-SEP-25,ONEU1178713,"6,350 kg",KG,"9,200.00",USD,FOB,DELIVERED,392690
SHP-210967,,TWTPE,MER-DC-DE-01,MAEU,OCEAN,22-AUG-25,19-SEP-25,N/A,ONEU1178713,"6,420 kg",KG,"13,400.00",USD,FCA,IN_TRANSIT,850760
SHP-210968,,CNSHA,MER-DC-MX-01,EGLV,OCEAN,26-AUG-25,24-SEP-25,N/A,MSKU1179088,"35,781 lb",LB,"10,500.00",EUR,EXW,IN_TRANSIT,392690
SHP-210969,,CNYTN,MER-DC-NL-01,HLCU,AIR,30-AUG-25,04-SEP-25,N/A,MSKU1179088,"7,310 kg",KG,"23,700.00",EUR,CIF,EXCEPTION,850760
SHP-210970,4500087609,TWKHH,MER-DC-US-06,MAEU,TRUCK,03-SEP-25,09-SEP-25,13-SEP-25,MAEU1179454,"3,858 lb",LB,"21,900.00",USD,DDP,DELIVERED,847330
SHP-210971,4500087684,VNSGN,MER-DC-JP-01,FDXG,RAIL,07-SEP-25,14-SEP-25,19-SEP-25,MAEU1179454,"3,260 kg",KG,"9,500.00",USD,DAP,DELIVERED,847330
SHP-210972,4500087748,KRPUS,MER-3PL-PL-02,FDXG,OCEAN,11-SEP-25,08-OCT-25,05-OCT-25,EGHU1179824,"17,570 kg",KG,"13,900.00",EUR,FOB,DELIVERED,850760
SHP-210973,4500087800,JPNGO,MER-DC-US-04,HLCU,OCEAN,15-SEP-25,13-OCT-25,11-OCT-25,EGHU1179824,"4,280 kg",KG,"15,700.00",CNY,FCA,DELIVERED,850760
SHP-210974,4500087868,CNXMN,MER-DC-CN-01,EGLV,OCEAN,19-SEP-25,18-OCT-25,17-OCT-25,ONEU1180198,"2,425 lb",LB,"15,000.00",USD,EXW,DELIVERED,850760
SHP-210975,4500087946,TWTPE,MER-DC-SG-01,HLCU,AIR,23-SEP-25,28-SEP-25,28-SEP-25,ONEU1180198,660 kg,KG,"19,100.00",USD,CIF,DELIVERED,850760
SHP-210976,4500088007,CNSHA,MER-DC-US-02,CMDU,TRUCK,27-SEP-25,03-OCT-25,04-OCT-25,MSKU1180561,"13,250 kg",KG,"23,000.00",CNY,DDP,DELIVERED,850760
SHP-210977,,CNYTN,MER-DC-NL-01,EGLV,RAIL,01-OCT-25,08-OCT-25,N/A,MSKU1180561,"5,048 lb",LB,"7,200.00",USD,DAP,IN_TRANSIT,852990
SHP-210978,,TWKHH,MER-DC-GB-01,HLCU,OCEAN,05-OCT-25,01-NOV-25,N/A,MAEU1180938,250 kg,KG,"8,000.00",USD,FOB,IN_TRANSIT,847330
SHP-210979,,VNSGN,MER-3PL-MY-03,FDXG,OCEAN,09-OCT-25,06-NOV-25,N/A,MAEU1180938,"5,533 lb",LB,"6,400.00",USD,FCA,EXCEPTION,850760
SHP-210980,4500088273,KRPUS,MER-DC-US-05,CMDU,OCEAN,13-OCT-25,11-NOV-25,16-NOV-25,EGHU1181307,"14,160 kg",KG,"23,700.00",USD,CIF,DELIVERED,851770
SHP-210981,4500088335,JPNGO,MER-DC-CN-02,HLCU,AIR,17-OCT-25,22-OCT-25,19-OCT-25,EGHU1181307,"14,100 kg",KG,"16,600.00",USD,CIF,DELIVERED,851770
SHP-210982,4500088410,CNXMN,MER-3PL-US-01,CMDU,TRUCK,21-OCT-25,27-OCT-25,25-OCT-25,ONEU1181677,"6,340 kg",KG,"9,300.00",USD,DDP,DELIVERED,852990
SHP-210983,4500088480,TWTPE,MER-DC-US-03,EGLV,RAIL,25-OCT-25,01-NOV-25,31-OCT-25,ONEU1181677,"36,618 lb",LB,"4,000.00",EUR,DAP,DELIVERED,847330
SHP-210984,4500088546,CNSHA,Berlin DC Bldg A,EGLV,OCEAN,29-OCT-25,25-NOV-25,25-NOV-25,MSKU1182040,"3,750 kg",KG,"5,200.00",USD,FOB,DELIVERED,850760
SHP-210985,4500088599,CNYTN,MER-DC-MX-01,CMDU,OCEAN,02-NOV-25,30-NOV-25,01-DEC-25,MSKU1182040,950 kg,KG,"1,900.00",EUR,FCA,DELIVERED,852990
SHP-210986,4500088670,TWKHH,MER-DC-NL-01,FDXG,OCEAN,06-NOV-25,05-DEC-25,07-DEC-25,MAEU1182416,"7,804 lb",LB,"16,300.00",USD,EXW,DELIVERED,851770
SHP-210987,,VNSGN,MER-DC-US-06,FDXG,AIR,10-NOV-25,15-NOV-25,N/A,MAEU1182416,"6,200 kg",KG,"10,200.00",EUR,CIF,IN_TRANSIT,851770
SHP-210988,,KRPUS,MER-DC-JP-01,FDXG,TRUCK,14-NOV-25,20-NOV-25,N/A,EGHU1182788,"15,278 lb",LB,"7,200.00",USD,DDP,IN_TRANSIT,847330
SHP-210989,,JPNGO,MER-3PL-PL-02,EGLV,RAIL,18-NOV-25,25-NOV-25,N/A,EGHU1182788,950 kg,KG,"21,100.00",USD,DAP,EXCEPTION,392690
SHP-210990,4500088912,CNXMN,MER-DC-US-04,FDXG,OCEAN,22-NOV-25,19-DEC-25,16-DEC-25,ONEU1183155,"3,960 kg",KG,"17,900.00",USD,FOB,DELIVERED,847330
SHP-210991,4500088984,TWTPE,MER-DC-CN-01,CMDU,OCEAN,26-NOV-25,24-DEC-25,22-DEC-25,ONEU1183155,"9,160 kg",KG,"15,500.00",CNY,FCA,DELIVERED,852990
SHP-210992,4500089058,CNSHA,MER-DC-SG-01,FDXG,OCEAN,30-NOV-25,29-DEC-25,28-DEC-25,MSKU1183529,"29,608 lb",LB,"5,400.00",CNY,EXW,DELIVERED,852990
SHP-210993,4500089117,CNYTN,MER-DC-US-02,ONEY,AIR,04-DEC-25,09-DEC-25,09-DEC-25,MSKU1183529,"12,500 kg",KG,"22,400.00",CNY,CIF,DELIVERED,392690
SHP-210994,4500089169,TWKHH,MER-DC-NL-01,ONEY,TRUCK,08-DEC-25,14-DEC-25,15-DEC-25,MAEU1183897,650 kg,KG,"5,000.00",USD,DDP,DELIVERED,852990
SHP-210995,4500089241,VNSGN,MER-DC-GB-01,EGLV,RAIL,12-DEC-25,19-DEC-25,21-DEC-25,MAEU1183897,"27,028 lb",LB,"21,900.00",USD,DAP,DELIVERED,392690
SHP-210996,4500089294,KRPUS,MER-3PL-MY-03,EGLV,OCEAN,16-DEC-25,12-JAN-26,15-JAN-26,EGHU1184266,"17,430 kg",KG,"15,200.00",CNY,FOB,DELIVERED,853400
SHP-210997,,JPNGO,MER-DC-US-05,EGLV,OCEAN,20-DEC-25,17-JAN-26,N/A,EGHU1184266,"8,950 lb",LB,"7,600.00",USD,FCA,IN_TRANSIT,852990
SHP-210998,,CNXMN,MER-DC-CN-02,MAEU,OCEAN,24-DEC-25,22-JAN-26,N/A,ONEU1184634,"10,250 kg",KG,"2,200.00",USD,EXW,IN_TRANSIT,392690
SHP-210999,,TWTPE,MER-3PL-US-01,HLCU,AIR,20-APR-25,25-APR-25,N/A,ONEU1184634,"13,460 kg",KG,"7,000.00",USD,CIF,EXCEPTION,850760
SHP-211000,4500089562,CNSHA,MER-DC-US-03,HLCU,TRUCK,01-JAN-26,07-JAN-26,05-JAN-26,MSKU1185007,"6,990 kg",KG,"6,200.00",USD,DAP,DELIVERED,852990
SHP-211001,4500089630,CNYTN,MER-DC-DE-01,HLCU,RAIL,05-JAN-26,12-JAN-26,11-JAN-26,MSKU1185007,"4,850 lb",LB,"23,000.00",USD,DAP,DELIVERED,852990
SHP-211002,4500089695,TWKHH,MER-DC-MX-01,HLCU,OCEAN,09-JAN-26,05-FEB-26,05-FEB-26,MAEU1185375,"16,900 kg",KG,"21,500.00",EUR,FOB,DELIVERED,850760
SHP-211003,4500089751,VNSGN,MER-DC-NL-01,MAEU,OCEAN,13-JAN-26,10-FEB-26,11-FEB-26,MAEU1185375,"3,930 kg",KG,"5,700.00",CNY,FCA,DELIVERED,850760
SHP-211004,4500089818,KRPUS,MER-DC-US-06,CMDU,OCEAN,17-JAN-26,15-FEB-26,17-FEB-26,EGHU1185745,"29,564 lb",LB,"8,100.00",USD,EXW,DELIVERED,851770
SHP-211005,4500089876,JPNGO,MER-DC-JP-01,CMDU,AIR,21-JAN-26,26-JAN-26,29-JAN-26,EGHU1185745,"11,740 kg",KG,"20,400.00",USD,CIF,DELIVERED,853400
SHP-211006,4500089944,CNXMN,MER-3PL-PL-02,ONEY,TRUCK,25-JAN-26,31-JAN-26,04-FEB-26,ONEU1186112,"34,105 lb",LB,"14,900.00",USD,DDP,DELIVERED,847330
SHP-211007,4500901007,TWTPE,MER-DC-US-04,HLCU,RAIL,29-JAN-26,05-FEB-26,N/A,ONEU1186112,"13,550 kg",KG,"2,900.00",EUR,DAP,IN_TRANSIT,847330
SHP-211008,,CNSHA,Shanghai DC,MAEU,OCEAN,02-FEB-26,01-MAR-26,N/A,MSKU1186488,"16,740 kg",KG,"1,500.00",EUR,FOB,IN_TRANSIT,851770
SHP-211009,,CNYTN,MER-DC-SG-01,FDXG,OCEAN,06-FEB-26,06-MAR-26,N/A,MSKU1186488,"17,670 kg",KG,"15,000.00",USD,FCA,EXCEPTION,847330
SHP-211010,4500087226,TWKHH,MER-DC-US-02,HLCU,OCEAN,10-FEB-26,11-MAR-26,10-MAR-26,MAEU1186854,"3,703 lb",LB,"10,000.00",USD,EXW,DELIVERED,852990
SHP-211011,4500087293,VNSGN,MER-DC-NL-01,EGLV,AIR,14-FEB-26,19-FEB-26,19-FEB-26,MAEU1186854,"13,550 kg",KG,"4,500.00",USD,CIF,DELIVERED,853400
SHP-211012,4500087368,KRPUS,MER-DC-GB-01,FDXG,TRUCK,18-FEB-26,24-FEB-26,25-FEB-26,EGHU1187223,"16,260 kg",KG,"17,200.00",USD,DDP,DELIVERED,392690
SHP-211013,4500087418,JPNGO,MER-3PL-MY-03,HLCU,RAIL,22-FEB-26,01-MAR-26,03-MAR-26,EGHU1187223,"4,916 lb",LB,"22,300.00",USD,DAP,DELIVERED,847330
SHP-211014,4500087490,CNXMN,MER-DC-US-05,CMDU,OCEAN,26-FEB-26,25-MAR-26,28-MAR-26,ONEU1187593,"9,270 kg",KG,"18,800.00",CNY,FOB,DELIVERED,851770
SHP-211015,4500087556,TWTPE,MER-DC-CN-02,HLCU,OCEAN,02-MAR-26,30-MAR-26,03-APR-26,ONEU1187593,"40,961 lb",LB,"8,100.00",USD,FCA,DELIVERED,851770
SHP-211016,4500087625,CNSHA,MER-3PL-US-01,EGLV,OCEAN,06-MAR-26,04-APR-26,09-APR-26,MSKU1187967,"16,860 kg",KG,"6,600.00",EUR,EXW,DELIVERED,850760
SHP-211017,,CNYTN,MER-DC-US-03,FDXG,AIR,10-MAR-26,15-MAR-26,N/A,MSKU1187967,"14,440 kg",KG,"23,500.00",CNY,CIF,IN_TRANSIT,850760
SHP-211018,,TWKHH,MER-DC-DE-01,EGLV,TRUCK,14-MAR-26,20-MAR-26,N/A,MAEU1188332,"7,920 kg",KG,"12,500.00",EUR,DDP,IN_TRANSIT,853400
SHP-211019,,VNSGN,MER-DC-MX-01,FDXG,RAIL,18-MAR-26,25-MAR-26,N/A,MAEU1188332,"40,432 lb",LB,"1,900.00",USD,DAP,EXCEPTION,853400
SHP-211020,4500087886,KRPUS,MER-DC-NL-01,FDXG,OCEAN,22-MAR-26,18-APR-26,18-APR-26,EGHU1188702,"9,960 kg",KG,"13,300.00",EUR,FCA,DELIVERED,852990
SHP-211021,4500087962,JPNGO,MER-DC-US-06,MAEU,OCEAN,26-MAR-26,23-APR-26,24-APR-26,EGHU1188702,"9,890 kg",KG,"17,700.00",EUR,FCA,DELIVERED,392690
SHP-211022,4500088029,CNXMN,MER-DC-JP-01,EGLV,OCEAN,30-MAR-26,28-APR-26,30-APR-26,ONEU1189071,"37,280 lb",LB,"5,700.00",EUR,EXW,DELIVERED,851770
SHP-211023,4500088085,TWTPE,MER-3PL-PL-02,CMDU,AIR,03-APR-26,08-APR-26,11-APR-26,ONEU1189071,"19,290 kg",KG,"23,400.00",EUR,CIF,DELIVERED,392690
SHP-211024,4500088155,CNSHA,MER-DC-US-04,EGLV,TRUCK,07-APR-26,13-APR-26,17-APR-26,MSKU1189445,"26,279 lb",LB,"8,400.00",USD,DDP,DELIVERED,847330
SHP-211025,4500088209,CNYTN,MER-DC-CN-01,EGLV,RAIL,11-APR-26,18-APR-26,23-APR-26,MSKU1189445,"13,340 kg",KG,"4,200.00",USD,DAP,DELIVERED,392690
SHP-211026,4500088289,TWKHH,MER-DC-SG-01,CMDU,OCEAN,15-APR-26,12-MAY-26,N/A,MAEU1189811,"13,740 kg",KG,"9,900.00",EUR,FOB,CUSTOMS_HOLD,851770
SHP-211027,,VNSGN,MER-DC-US-02,HLCU,OCEAN,19-APR-26,17-MAY-26,N/A,MAEU1189811,"13,110 kg",KG,"17,500.00",USD,FCA,IN_TRANSIT,850760
SHP-211028,,KRPUS,MER-DC-NL-01,MAEU,OCEAN,23-APR-26,22-MAY-26,N/A,EGHU1190187,"31,415 lb",LB,"14,700.00",USD,EXW,IN_TRANSIT,852990
SHP-211029,,JPNGO,MER-DC-GB-01,MAEU,AIR,27-APR-26,02-MAY-26,N/A,EGHU1190187,"9,030 kg",KG,"8,800.00",EUR,CIF,EXCEPTION,847330
SHP-211030,4500088560,CNXMN,MER-3PL-MY-03,CMDU,TRUCK,01-MAY-26,07-MAY-26,08-MAY-26,ONEU1190555,"9,620 kg",KG,"12,200.00",USD,DDP,DELIVERED,852990
SHP-211031,4500088617,TWTPE,MER-DC-US-05,CMDU,RAIL,05-MAY-26,12-MAY-26,14-MAY-26,ONEU1190555,"42,813 lb",LB,"2,000.00",USD,DAP,DELIVERED,847330
SHP-211032,4500088685,CNSHA,MER-DC-CN-02,FDXG,OCEAN,09-MAY-26,05-JUN-26,08-JUN-26,MSKU1190929,"6,310 kg",KG,"16,500.00",CNY,FOB,DELIVERED,853400
SHP-211033,4500088745,CNYTN,MER-3PL-US-01,ONEY,OCEAN,13-MAY-26,10-JUN-26,14-JUN-26,MSKU1190929,"33,995 lb",LB,"4,700.00",USD,FCA,DELIVERED,853400
SHP-211034,4500088813,TWKHH,MER-DC-US-03,HLCU,OCEAN,17-MAY-26,15-JUN-26,20-JUN-26,MAEU1191296,"12,270 kg",KG,"4,700.00",USD,EXW,DELIVERED,392690
SHP-211035,4500088866,VNSGN,MER-DC-DE-01,HLCU,AIR,21-MAY-26,26-MAY-26,23-MAY-26,MAEU1191296,"18,340 kg",KG,"22,000.00",USD,CIF,DELIVERED,853400
SHP-211036,4500088926,KRPUS,MER-DC-MX-01,CMDU,TRUCK,24-OCT-25,30-OCT-25,28-OCT-25,EGHU1191666,"14,890 kg",KG,"20,600.00",CNY,DDP,DELIVERED,850760
SHP-211037,,JPNGO,MER-DC-NL-01,EGLV,RAIL,29-MAY-26,05-JUN-26,N/A,EGHU1191666,"17,504 lb",LB,"10,400.00",CNY,DAP,IN_TRANSIT,392690
SHP-211038,,CNXMN,MER-DC-US-06,FDXG,OCEAN,02-JUN-26,29-JUN-26,N/A,ONEU1192033,"4,320 kg",KG,"21,500.00",EUR,FOB,IN_TRANSIT,850760
SHP-211039,,TWTPE,MER-DC-JP-01,HLCU,OCEAN,06-JUN-26,04-JUL-26,N/A,ONEU1192033,"2,200 kg",KG,"21,200.00",CNY,FCA,EXCEPTION,847330
SHP-211040,4500089191,CNSHA,MER-3PL-PL-02,FDXG,OCEAN,06-JAN-25,04-FEB-25,06-FEB-25,MSKU1192407,"34,811 lb",LB,"7,200.00",CNY,CIF,DELIVERED,852990
SHP-211041,4500089249,CNYTN,MER-DC-US-04,FDXG,AIR,10-JAN-25,15-JAN-25,18-JAN-25,MSKU1192407,"3,130 kg",KG,"16,600.00",CNY,CIF,DELIVERED,852990
SHP-211042,4500089308,TWKHH,MER-DC-CN-01,EGLV,TRUCK,14-JAN-25,20-JAN-25,24-JAN-25,MAEU1192775,"19,158 lb",LB,"3,000.00",USD,DDP,DELIVERED,851770
SHP-211043,4500089385,VNSGN,MER-DC-SG-01,FDXG,RAIL,18-JAN-25,25-JAN-25,30-JAN-25,MAEU1192775,"3,620 kg",KG,"22,600.00",EUR,DAP,DELIVERED,852990
SHP-211044,4500089448,KRPUS,MER-DC-US-02,FDXG,OCEAN,22-JAN-25,18-FEB-25,15-FEB-25,EGHU1193144,"3,680 kg",KG,"20,100.00",CNY,FOB,DELIVERED,847330
SHP-211045,4500089515,JPNGO,MER-DC-NL-01,ONEY,OCEAN,26-JAN-25,23-FEB-25,21-FEB-25,EGHU1193144,"11,680 kg",KG,"6,900.00",USD,FCA,DELIVERED,392690
SHP-211046,4500089577,CNXMN,MER-DC-GB-01,HLCU,OCEAN,30-JAN-25,28-FEB-25,27-FEB-25,ONEU1193512,"25,529 lb",LB,"12,800.00",USD,EXW,DELIVERED,851770
SHP-211047,,TWTPE,MER-3PL-MY-03,FDXG,AIR,03-FEB-25,08-FEB-25,N/A,ONEU1193512,"13,770 kg",KG,"5,000.00",CNY,CIF,IN_TRANSIT,853400
